name,year,stars,abstract
Han Gong-ju,(2013),7.3,"Han Gong-Ju se transfiere a una nueva escuela para escapar de su pasado.Lleva mucho tiempo para que el pasado tenga problemas para ponerse al día con ella, pero cuando hace la revelación es devastadora."
Manchan,(2013),7.1,La familia ordinaria vivió la vida cotidiana antes de que la desgracia inesperada lo limpie todo.
Gongbeom,(2013),6.4,"Da-eun vive una vida feliz con su padre soltero.Sin embargo, su relación está a punto de tomar un giro inesperado porque se vuelve sospechosa de que su padre podría ser un secuestrador monstruoso."
Mot,(2013),6.3,"Un accidente de motocicleta en el pasado dejó a una niña muerta y la ruptura de los amigos de la infancia.Años más tarde, Hyung-Myung se descarga del ejército y regresa a su antiguo barrio."
Zhi sha,(2013),5.6,"En la década de 1200, surgió un hombre cuya crueldad se temía tanto, surgió como el mayor constructor del Imperio, conocido por la humanidad.Inspirado por verdaderos eventos históricos."
Kkog-du-gag-si,(2013),4.7,"Un psiquiatra jaded ve a un cliente que tiene alucinaciones.Usa el hipnotismo para buscar respuestas a su pasado oscuro, pero pronto se envuelve en sus delirios y comienza a caer por sus encantos ..."
Yong-eui-ja,(2013),6.9,"Traicionado y en la carrera, un agente de Corea del Norte trata de descubrir los secretos volátiles ocultos dentro de las gafas de un hombre muerto."
Byeon-ho-in,(2013),7.7,Un ambicioso abogado de impuestos decide representar a un viejo amigo en la corte.
Cheon beoneul bulreodo,(2014),5.6,"Frente al suicidio, abuso doméstico, bullying y chismes de la escuela secundaria, la adolescente Hana se encuentra presionada hacia el borde.¿Puede Hana encontrar esperanza y respeto en un mundo solitario?"
48M,(2013),4,"Había personas que cruzaron la frontera en el río Yalu, que solo separa a Corea del Norte y China en 48 metros, arriesgando sus vidas para sobrevivir."
Sisun,(2013),6.3,"Un grupo misionero cristiano es secuestrado por los rebeldes islámicos.En el miedo por sus vidas, el grupo ve lentamente su fe en el otro."
Niebla marina,(2014),6.9,Una tripulación de barco de pesca adquiere una comisión peligrosa para contrabandear un grupo de inmigrantes ilegales de China a Corea.
La jugada maestra,(2014),6.7,Un jugador profesional de Baduk infiltra su escena local de apuestas subterráneos para vengar la muerte de su hermano.
Seullou bidio,(2014),6.4,Un hombre está maldecido al ver todo en cámara lenta.
In-gan-jung-dok,(2014),6.2,"Un asunto secreto y apasionado ocurre en el verano de 1969 entre el coronel Jin Pyeong, atrapado en un matrimonio sin amor con Soo Jin, y Jong Ga Heun, la esposa china-coreana del capitán Kyung Woo Jin."
Tajja: Sineui son,(2014),6.8,"El sobrino de Go-Ni, el jamón Dae-Gil, entra en el inframundo de juego, solo para ser utilizado como un chivo expiatorio en un acuerdo salió mal.Ahora está planeando su venganza entrando en un gran juego fatal."
Kundo: La era sin control,(2014),6.8,Una película de acción de un período centrada en un grupo de milicias que se vuelve contra una nobleza injusta.
The Clockwork Girl,(2014),5.4,"Recientemente, se le ha dado a una niña robot sin nombre el don de la vida de su Creador, mientras exploraba las maravillas de un mundo ordinario que conoce a un increíble chico mutante y comparten una amistad que debe superar a sus familias en guerra."
A+ salm,(1999),5.6,Un hombre lucha con sus responsabilidades a su padre y su deseo de amor verdadero.
Norang meori,(1999),5.4,Las vidas de 3 fugitivos se enredan en el lado oscuro de la escena de club nocturno en Seúl.
Eolgul,(1999),5.1,"Una niña pobre se casa en una familia rica, pero después del nacimiento de su primer hijo, descubre que está infeliz en su matrimonio y se ve obligada a hacer una serie de decisiones difíciles."
Bukkyeong banjeom,(1999),6.2,"Han-Kook comienza a trabajar como un chef aprendiz en un restaurante chino que pertenece a la amiga de su padre, pero en lugar de seguir el proceso de preparación de la comida a mano, Han-Kook comienza a usar ingredientes pre-procesados."
Yeonpung yeonga,(1999),6.3,Un hombre de negocios de Seoul viene a la isla de Jeju y se encuentra con un guía de turismo solitario.
Yeogo goedam II,(1999),6.4,"En esta segunda cuota de la serie de corredores de susurros, una niña encuentra un extraño diario, capaz de despertar alucinaciones, conservado por dos de sus compañeros de alto nivel, estudiantes que parecen tener un vínculo inusualmente cercano."
Reptilian,(1999),2.7,Ha estado dormido durante doscientos millones de años.Ahora ha sido despertado por los alienígenas de otra galaxia.Los alienígenas están usando Yonggary para destruir a la humanidad.
Haepi-endeu,(1999),6.8,"Cuando una esposa se convierte en el sostén de la familia de su familia, después de que su esposo pierde su trabajo, el adulterio se convierte en parte de su vida."
Leobeu,(1999),6,Sería sería maratón corredor enamorado de una chica huérfana de Corea.
Hwaiteu ballenta-in,(1999),6.1,"Una niña adolescente, Jeong-min, se queda con su abuelo y ayuda en su librería.Una pequeña tienda de pájaros que posee hombre con un corazón roto envía una paloma con una carta que llega al ahora adulto Jeong-Min."
Yuryeong,(1999),5.8,El primer submarino nuclear de Corea y una tripulación sin récord de existencia se embarcan en una misión de Do-Or-Die en las aguas profundas del Pacífico.
Sin lugar donde esconderse,(1999),6.4,"Detective Woo está en el camino del misterioso gángster Sungmin, un maestro del disfraz que siempre logra eludir a sus perseguidores.Eventualmente, la COP rastrea y se enfrenta al maestro-criminal en los suburbios de una ciudad de minería de carbón."
Juyuso seubgyuksageun,(1999),7,"Cuatro jóvenes desafectados roban una estación de servicio, pero encuentran sus planes complicados y se desvían antes de que llegue la noche."
Telmisseomding,(1999),6.5,"El teniente Cho, un policía en el borde, está luto a la reciente muerte de su madre mientras está bajo investigación por injerto;Además de eso, de repente, se pone a cargo de un misterio aparentemente impenetrable."
Shiri,(1999),6.6,"Los agentes surcoreanos Ryu y Lee están rastreando a un asesino femenino de Corea del Norte que ha desaparecido misteriosamente.Con nuevos asesinatos y el robo de una bomba mortal, el tiempo se está acabando para atraparla."
Bakha satang,(1999),7.7,"Siguiendo el suicidio de un hombre, el tiempo atraviesa nuevamente para revelar seis capítulos de su vida sobre por qué se suicidó."
Palwolui Keuriseumaseu,(1998),7.6,Hahn Suk-Kyu sufre de una enfermedad fatal.Se encuentra con Shim Eun-ha y se enamora de ella.¿Su historia de amor tendrá un final trágico?
Choyonghan kajok,(1998),7,"Una familia abre una posada de montaña donde su primer huésped se suicide.De repente, todos sus huéspedes ocurrieron destinos horribles."
Paran daemun,(1998),7,Streetwise Jin-A se mueve a una casa de embarque dirigida por una pequeña familia de punto.Pero su comportamiento inaceptable amenaza con destruirlos a todos.
El zoológico al lado del museo,(1998),6.9,"Dos extraños con muy poco en común, se ven obligados a vivir juntos."
Jaguimo,(1998),4.8,Una batalla está en salvar al alma de una mujer que debe decidir si se convierte en un espíritu vengativo.
Kiss harggayo,(1998),5.7,Un reportero y un fotógrafo trabajan juntos en una revista semanal y navegan por una serie de malentendidos en su camino para enamorarse.
Haega seojjogeseo ddeundamyun,(1998),6,La clásica historia de amor entre la famosa actriz y el simple hombre ordinario.
Dul hana sex,(1998),4.3,"La flor amarilla dramatiza los encuentros erógenos de un grupo de hombres y mujeres asiáticos que exploran los límites de su propia sexualidad al participar en actos de coital devigentes, perversos y extraños entre sí."
Yaksohk,(1998),6.3,"Cuando ella lo conoció la primera vez, era una persona herida.Sin embargo, lo vio a través de sus ojos claros ocultos en el vendaje.Ella, Chae Hola, es un médico y él, Kong Sang-du, es un jefe de un bandido."
Tukabseu 3,(1998),4.3,Un par de policías difíciles y poco convencionales toman el inframundo.
Zzim,(1998),5,Un chico de secundaria finge ser una niña para que pueda pasar más tiempo con la chica con la que está enamorado.Pero la niña comienza a mostrar interés en otro niño y se obligó a hacer un movimiento que pueda revelarse.
Shinjang gaeub,(1998),6.1,¡Horror (y comedia) en el restaurante chino!
Namjaui hyanggi,(1998),4.1,¿Puede un aplastamiento de la infancia sobrevivir a la edad adulta?
Bai Jun,(1998),5.5,"Como tres amigos se preparan para ingresar a la edad adulta con su graduación de la escuela secundaria a solo unos pocos meses, pierden uno de ellos en un accidente que cambiará su vida para siempre."
Yesu,(1998),5.3,"La verdadera historia de Jesús, según la versión de St Matthew de ""The New Testament""."
Christmase nuni naerimyeon,(1998),3.6,"Song-Hie promete dar al violín de Stradivarius de su padre a su amiga infantil, su-Wan, si olvida que está a punto de estar casado y la cita durante una semana."
Gimaghin sanaedeul,(1998),6.1,Tres ladrones amateur y un hombre desafortunado se unen a una última puntuación que traerá alegría a un orfanato.
Jugineun iyagi,(1998),3.4,"Un director de cine bloqueado se ve obligado a disparar una historia de amor trágica con una actriz de una colina Bimbo, que lo vea como su gran descanso en las películas serias, y su actor estrella, que quiere convertirlo en una película de gángsters."
Una pareja muy normal,(2013),6.3,"Sobre una serie de relación entre dos pares normales en Corea.Romper, vuelve a juntar, divídese nuevamente y así sucesivamente."
An-nyung Thuy,(2013),6.8,"Como extraño en el pequeño pueblo isleño, es difícil vivir y llorar a su propio esposo."
Changsoo,(2012),6.2,"Chang-soo se gana la vida sirviendo el tiempo de prisión por los delitos de otras personas.Un día, encontró a una mujer hermosa y, por primera vez, se enamoró."
Bamui Yeowang,(2013),5.8,"Nerdy Yeong-soo se ha casado con la ama de casa perfecta Hee-Joo.Pero en la reunión por su clase universitaria, el encanto de ganar una nevera Kimchi hace bailar un espectáculo súper sexy.Yeong-soo se pregunta si su pasado no es tan prístino como pensó."
Yeok-rin,(2014),6.8,El rey Jeongjo (Hyun-Bin) intenta proteger sus poderes reales del conflicto de dos facciones: Noron y Soron.
Nam-ja-ga sa-rang-hal dae,(2014),6.9,Tae-Il viva una vida rápida como un matón de bajo nivel.Luego aprende que tiene una enfermedad terminal y no queda mucho tiempo para vivir.Por primera vez en su vida se enamore.El nombre de la mujer es Ho-Jung.
Hae-jeok: Ba-da-ro gan san-jeok,(2014),6.6,Una banda de piratas y un grupo de bandidos luchan para atrapar una ballena gris que ha tragado un sello real.
El rey de la moda,(2014),5.3,Un adolescente decide cambiar su estilo para que su escuela secundaria se apresure a notarlo.
Señorita Abuela,(2014),7.2,Una viuda de 74 años de edad se da cuenta de que se está convirtiendo en una carga para su familia.Ella considera misteriosamente su apariencia física a partir de los 20 años.
Jo-seon-mi-nyeo-sahm-chung-sa,(2014),5.6,"Aventura de 3 guerreros femeninos coreanos, Jin-Ok, Hong-Dan y GA-BI como los tres cazadores de recompensas más legendarios de la dinastía Joseon."
El Almirante: Rugido de las Corrientes,(2014),7.1,El almirante Yi Sun-Sim se enfrenta a un desafío difícil cuando se ve obligado a defender a su nación con solo 13 acorazados contra 300 barcos enemigos japoneses en la batalla de Myeongnyang.
Gashi,(2014),6.1,Un estudiante de secundaria se desarrolla enamorado de su profesor de gimnasia.
Bang-hwang-ha-neun kal-nal,(2014),6.8,Un hombre se convierte en un fugitivo de la policía después de que mata a uno de los hombres que violaron y asesinó a su hija.
Noriko Goes to Seoul,(2011 TV Movie),6.7,Drama familiar sobre la ama de casa japonesa loca por las estrellas pop coreanas.
Miseu Cheinji,(2013),5.5,Un buen abogado pierde sus casos en la corte cuando se enfrenta a mujeres.Es demasiado tímido para mirarlos a los ojos.Que todos cambian cuando se encuentran en el cuerpo de una linda mujer.
Jokgoo wang,(2013),6.7,Mansup regresa del servicio militar y está decepcionado de que el tribunal de Jogku (Voleibol de la escuela) haya desaparecido.Monta a un equipo para que lo reincorpore y gane el corazón de un compañero de clase.
Pik-keulh-neun cheong-chun,(2014),6.7,"Una película romántica de comedia sobre la última generación de jóvenes y su apasionado romance con sede en Hongseong, Chungcheong Namdo en la década de 1980."
Sonyeo,(2013),6.2,"Un oculto secreto oscuro rodea a una misteriosa chica que es un marginado, todo el pueblo se aliena y un niño que intenta acercarse a ella que tiene una tragedia de su pasado.Como las flores románticas, así que hacen rumores."
Pyojeok,(2014),6.3,"Un médico de ER se encuentra con un objetivo de asesinato para rescatar a su esposa, sostenía rehenes por delincuentes corruptos y, en el proceso, descubre una conspiración."
